uniprot_id,GO_IDs
Q02218,GO_0016491;GO_0006091;GO_0006104;GO_0006103;GO_0034602;GO_0021756;GO_0021860;GO_0031072;GO_0031966;GO_0021695;GO_0051087;GO_0006096;GO_0030976;GO_0006734;GO_0005759;GO_0005515;GO_0005739;GO_0021794;GO_0005634;GO_0046872;GO_0022028;GO_0061034;GO_0004591;GO_0021766;GO_0045252;GO_0006099;GO_0016624
Q8VHN2,GO_0070588;GO_0035249;GO_1905430;GO_0043025;GO_0050804;GO_0045202;GO_0005261;GO_0060078;GO_0099505;GO_0015276;GO_0034220;GO_0017146;GO_0004972;GO_0008066;GO_0045211;GO_0051924;GO_0005216;GO_0016594;GO_1904315;GO_0035235;GO_0048787;GO_0098686;GO_0038023;GO_0099507;GO_0098878;GO_0006811;GO_0030594;GO_0005262;GO_0098655;GO_0016020;GO_0022824;GO_0051205;GO_0098839;GO_0042734;GO_0005886;GO_0048167;GO_0005789
O32462,GO_0003824;GO_0005975;GO_0030246;GO_0016757;GO_0016740;GO_0004134
Q12QS6,GO_0009374;GO_0005576
Q9WMX2,GO_0033644;GO_0075512;GO_0032991;GO_0004197;GO_0017124;GO_0030430;GO_0006508;GO_0015267;GO_0039520;GO_1990904;GO_0003824;GO_0004252;GO_0039654;GO_0019031;GO_0044186;GO_0016740;GO_0039563;GO_0016779;GO_0052170;GO_0033650;GO_0004386;GO_0016032;GO_0000166;GO_0034220;GO_0044165;GO_0044167;GO_0005198;GO_0005524;GO_0016787;GO_0016887;GO_0019062;GO_0003968;GO_0039545;GO_0044071;GO_0039663;GO_0020002;GO_0075509;GO_0039502;GO_0039690;GO_0005515;GO_0042025;GO_0042802;GO_0019087;GO_0039527;GO_0019013;GO_0008234;GO_0006811;GO_0019079;GO_0044191;GO_0039694;GO_0008233;GO_0003724;GO_0039645;GO_0034062;GO_0016020;GO_0019028;GO_0046872;GO_0003723;GO_0044423;GO_0055036;GO_0046718;GO_0001172;GO_0008270;GO_0044220;GO_0017111;GO_0008236
P22832,GO_0000272;GO_0016787;GO_0005975;GO_0000324;GO_0030246;GO_2001070;GO_0004553;GO_0005976;GO_0016798;GO_0004339
P0A552,GO_0005488;GO_0003674;GO_0005515;GO_0016787;GO_0003824;GO_0016462;GO_0016818;GO_0016817;GO_0043167;GO_0036094;GO_0047429;GO_0004170;GO_0098772;GO_0015204;GO_0042887;GO_0140677;GO_0022857;GO_0140659;GO_0140660;GO_0005215;GO_0009117;GO_0006753;GO_0009219;GO_0009394;GO_0006220;GO_0019692;GO_0006796;GO_0019637;GO_0055086;GO_0009262;GO_1901135;GO_0006793;GO_0006139;GO_0044281;GO_0072527;GO_0044238;GO_0008152;GO_0009987;GO_0008150;GO_0009165;GO_0006221;GO_1901293;GO_0009265;GO_0009263;GO_0046385;GO_0090407;GO_1901137;GO_0072528;GO_0034654;GO_0009058;GO_0009221;GO_0110165;GO_0005575;GO_0043227;GO_0005622;GO_0043226;GO_0043229;GO_0043231;GO_0005737;GO_0005634
Q9Q288,GO_0006508;GO_0004190;GO_0016787;GO_0008233
Q8XL08,GO_0000272;GO_0005515;GO_0016787;GO_0005975;GO_0030246;GO_0015929;GO_0016798;GO_0102571;GO_1901135
Q9R4E4,GO_0016765;GO_0003866;GO_0003824;GO_0005737;GO_0008652;GO_0009423;GO_0009635;GO_0016740;GO_0009073
P06239,GO_0042608;GO_0000242;GO_0050862;GO_0045588;GO_1990405;GO_0019901;GO_0042169;GO_1903039;GO_0030097;GO_0005737;GO_0042610;GO_0018108;GO_0016740;GO_0016301;GO_0030217;GO_0006882;GO_0004713;GO_0000166;GO_0001772;GO_0005524;GO_0031295;GO_0005829;GO_0038083;GO_0042492;GO_0004722;GO_0043274;GO_0038094;GO_0042110;GO_0050853;GO_0010628;GO_0004672;GO_0034116;GO_0005515;GO_0043548;GO_0007166;GO_0042802;GO_0009410;GO_0042609;GO_0001784;GO_0051209;GO_0051117;GO_0005102;GO_0051249;GO_0160162;GO_2001244;GO_0050900;GO_0016004;GO_0050870;GO_0050856;GO_0004715;GO_0035556;GO_0045589;GO_0019903;GO_0007169;GO_0050852;GO_0005886;GO_0030168;GO_0006468
P01811,GO_0002250;GO_0019814;GO_0016064;GO_0003823;GO_0005576;GO_0002376
O32449,GO_0004177;GO_0006508;GO_0016787;GO_0005737;GO_0008233
P0A3F4,GO_0000166;GO_0005515;GO_0006808;GO_0005524;GO_0005829;GO_0042802;GO_0030234
Q53ZC8,GO_0006209;GO_0035888;GO_0016787;GO_0016814;GO_0004131;GO_0016810
P46925,GO_0005774;GO_0016020;GO_0006508;GO_0016787;GO_0005773;GO_0005775;GO_0031910;GO_0044002;GO_0020020;GO_0004190;GO_0008233
P23368,GO_0008948;GO_0005759;GO_0051287;GO_0016491;GO_0004471;GO_0004473;GO_0046872;GO_0003824;GO_0005739;GO_0009055;GO_0016616;GO_1902031;GO_0043231;GO_0006090;GO_0006108;GO_0004470
P01112,GO_0042832;GO_0090398;GO_0097193;GO_0048144;GO_0003925;GO_0051402;GO_0000166;GO_0003924;GO_0051726;GO_0010628;GO_0048146;GO_0005515;GO_0048169;GO_0007264;GO_0006897;GO_0008284;GO_0090402;GO_0032729;GO_0043524;GO_0050852;GO_0042088
P14751,GO_0008170;GO_0009007;GO_0009307;GO_0003677;GO_0032259;GO_0008168;GO_0003676;GO_0016740
P0A720,GO_0000166;GO_0006227;GO_0006235;GO_0015949;GO_0005524;GO_0005829;GO_0042803;GO_0005737;GO_0004798;GO_0009165;GO_0016740;GO_0006233;GO_0016301
P47205,GO_0006796;GO_0009245;GO_0016020;GO_0046872;GO_0016787;GO_0003824;GO_1901135;GO_0019637;GO_0006629;GO_0103117
A0F7J4,GO_0016779;GO_0006310;GO_0004519;GO_0006508;GO_0075713;GO_0004518;GO_0016787;GO_0003824;GO_0006278;GO_0003677;GO_0044826;GO_0003964;GO_0008270;GO_0016740;GO_0004190;GO_0035613;GO_0008233
Q9FD73,GO_0016829;GO_0016831;GO_0000166;GO_0005524;GO_0005829;GO_0019287;GO_0008299;GO_0004163;GO_0006629;GO_0016301
C1KBQ3,GO_0033644;GO_0039574;GO_0019058;GO_0075512;GO_0006508;GO_0015267;GO_0003725;GO_0039520;GO_0106005;GO_0003824;GO_0004252;GO_0039654;GO_0005576;GO_0046983;GO_0019031;GO_0016740;GO_0052170;GO_0016779;GO_0006397;GO_0033650;GO_0004386;GO_0016032;GO_0000166;GO_0034220;GO_0044165;GO_0044167;GO_0005198;GO_0005524;GO_0016787;GO_0019062;GO_0039545;GO_0003968;GO_0008168;GO_0039663;GO_0075509;GO_0039502;GO_0042025;GO_0004483;GO_0032259;GO_0006370;GO_0006811;GO_0004482;GO_0039694;GO_0008233;GO_0016817;GO_0003724;GO_0016020;GO_0019028;GO_0046872;GO_0003723;GO_0044423;GO_0055036;GO_0046718;GO_0016070;GO_0001172;GO_0017111;GO_0008236;GO_0039564
O34817,GO_0003677;GO_0003700;GO_0006355;GO_0045892
P14900,GO_0051301;GO_0009252;GO_0000166;GO_0009058;GO_0005515;GO_0071555;GO_0005524;GO_0042802;GO_0008764;GO_0016881;GO_0005737;GO_0008360;GO_0016874
B6YU74,GO_0000166;GO_0016020;GO_0006508;GO_0005524;GO_0016787;GO_0016887;GO_0004252;GO_0004176;GO_0005886;GO_0030163;GO_0006355;GO_0008236;GO_0008233
Q09JR9,GO_0043176;GO_0030682
P0ABF6,GO_0072527;GO_0055086;GO_0001884;GO_0046872;GO_0015949;GO_0016787;GO_0003824;GO_0042802;GO_0009972;GO_0005829;GO_0006217;GO_0042803;GO_0005737;GO_0004126;GO_0008270;GO_1901135
P00883,GO_0016829;GO_0030335;GO_0005515;GO_0051289;GO_0004332;GO_0031674;GO_0005737;GO_0034316;GO_0031430;GO_0006096
Q7PXT9,GO_0005576;GO_0007608;GO_0005549;GO_0005615
A1JJJ9,GO_0006796;GO_0009245;GO_0016020;GO_0046872;GO_0016787;GO_0003824;GO_1901135;GO_0019637;GO_0006629;GO_0103117
Q3KK31,GO_0000166;GO_0016020;GO_0005515;GO_0042802;GO_0071111;GO_0007165
P03952,GO_0005615;GO_0007596;GO_0007599;GO_0002542;GO_0051919;GO_0031638;GO_0005576;GO_0005515;GO_0006508;GO_0016787;GO_0042730;GO_0004252;GO_0006954;GO_0005886;GO_0031639;GO_0070062;GO_0008236;GO_0008233
Q15118,GO_0097411;GO_0010510;GO_0005759;GO_0010906;GO_0004672;GO_0000166;GO_0008283;GO_0005515;GO_0006006;GO_0045254;GO_0005524;GO_0005739;GO_0008631;GO_0004740;GO_0016740;GO_0016301
P15917,GO_0008233;GO_0004222;GO_0030430;GO_0005515;GO_0006508;GO_0046872;GO_0016787;GO_0003824;GO_0090729;GO_0044164;GO_0035821;GO_0005576;GO_0008270;GO_0008237
A8C927,GO_0008168;GO_0016740;GO_0032259;GO_0046677
Q9HBH1,GO_0042586;GO_0006412;GO_0046872;GO_0016787;GO_0043686;GO_0043687;GO_0005739;GO_0018206;GO_0008284
B4EA43,GO_0051301;GO_0009252;GO_0008360;GO_0071555;GO_0016787;GO_0005975;GO_0004563;GO_0005737;GO_0004553;GO_0009254;GO_0016798
A5U8U8,GO_0032263;GO_0000287;GO_0052657;GO_0000166;GO_0006166;GO_0046872;GO_0005829;GO_0006178;GO_0032264;GO_0005737;GO_0046100;GO_0016757;GO_0016740;GO_0004422
A1BTJ7,GO_0016853;GO_0003824;GO_0003674;GO_0005515;GO_0005488;GO_0016861;GO_0016860;GO_0008168;GO_0015204;GO_0016765;GO_0016741;GO_0042887;GO_0008276;GO_0140096;GO_0022857;GO_0016740;GO_0005215;GO_0004751;GO_0008152;GO_0009987;GO_0008150;GO_0005975;GO_0044238;GO_0110165;GO_0005575;GO_0005622;GO_0005737
Q9NTX7,GO_0005634;GO_0072572;GO_0070936;GO_0061630;GO_0005515;GO_0005654;GO_0046872;GO_0004842;GO_0016055;GO_0005829;GO_0006511;GO_0051865;GO_0005737;GO_0005886;GO_0016567;GO_0008270;GO_0016740;GO_0090263
O49235,GO_0006749;GO_0005829;GO_0005737;GO_0004364;GO_0016740
P25779,GO_0004197;GO_0006508;GO_0016787;GO_0008234;GO_0008233
O36607,GO_0005488;GO_0003674;GO_0005515;GO_0110165;GO_0005575
Q5T1C6,GO_0005759;GO_0006631;GO_0005743;GO_0006915;GO_0005515;GO_1902108;GO_0005758;GO_0016787;GO_0052816;GO_0051898;GO_0005739;GO_0005829;GO_0016020;GO_0032587;GO_0005737;GO_0005886;GO_0042995;GO_0006629
P17752,GO_0005506;GO_0060749;GO_0046849;GO_0004497;GO_0002576;GO_0016491;GO_0016714;GO_0042427;GO_0005515;GO_0043005;GO_0046872;GO_0005829;GO_0004510;GO_1900046;GO_0005737;GO_0045600;GO_0009072
P49841,GO_0019901;GO_0097110;GO_0008013;GO_0046827;GO_0004674;GO_0016740;GO_0016301;GO_0043066;GO_0002039;GO_0034236;GO_0000166;GO_0005524;GO_0048156;GO_0031625;GO_0010628;GO_0004672;GO_0051059;GO_0005515;GO_0006983;GO_0061629;GO_0018105;GO_0034452;GO_0050321;GO_0010629;GO_0035556;GO_0106310;GO_0002020
P00491,GO_0043101;GO_0006148;GO_0003824;GO_0005737;GO_0046638;GO_0005576;GO_0006738;GO_0016740;GO_0000255;GO_1904813;GO_0005829;GO_0034774;GO_0006157;GO_0001882;GO_0047975;GO_0006149;GO_0016757;GO_0006166;GO_0042102;GO_0006139;GO_0005515;GO_0006204;GO_0042802;GO_0009410;GO_0042301;GO_0006955;GO_0032743;GO_0004731;GO_0034418;GO_0016763;GO_0046059;GO_0002060;GO_0009116;GO_0009165;GO_0070062
P96711,GO_0003700;GO_0000976;GO_0003677;GO_0005737;GO_0006355
P47075,GO_0006799;GO_0007034;GO_0005737;GO_0016237;GO_0016740;GO_0008976;GO_0006797;GO_0005773;GO_0000421;GO_0033254;GO_0005515;GO_0005783;GO_0000329;GO_0005516;GO_0005938;GO_0061736;GO_0005774;GO_0071944;GO_0016020;GO_0031410;GO_0000822;GO_0005789
Q9KKP2,GO_0016829;GO_0000287;GO_0009231;GO_0046872;GO_0005829;GO_0030145;GO_0003824;GO_0008686
Q9F4L3,GO_0016829;GO_0000287;GO_0009099;GO_0019752;GO_0005948;GO_0009097;GO_0046872;GO_0050660;GO_0003824;GO_0003984;GO_0030976
P26093,GO_0016020;GO_0009279
Q9AIU0,GO_0003700;GO_0032993;GO_0000976;GO_0003677;GO_0001217;GO_0045892;GO_0006355
XA0022,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0050896;GO_0008150;GO_0002376;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
P0AEE5,GO_0016020;GO_0005509;GO_0046872;GO_0015765;GO_0042597;GO_0055085;GO_0030246;GO_0030288;GO_0055052;GO_0015757;GO_0006935
Q58F21,GO_0000785;GO_0042393;GO_0008380;GO_0004674;GO_0006338;GO_0006397;GO_0051321;GO_0003713;GO_0003682;GO_0035092;GO_0006357;GO_0006355;GO_0043484;GO_0070577;GO_0007141;GO_0010628;GO_0006325;GO_0030154;GO_0140566;GO_0005634;GO_0140008;GO_0007283;GO_0007140;GO_0045893
P53350,GO_0033365;GO_0000122;GO_0019901;GO_0000281;GO_0006302;GO_0045143;GO_0030071;GO_0004674;GO_0016740;GO_0016301;GO_0010997;GO_0007346;GO_0043066;GO_0000070;GO_0000166;GO_0005524;GO_0007076;GO_0007098;GO_0070194;GO_0016567;GO_0032465;GO_0000086;GO_0005876;GO_0000287;GO_0045184;GO_0032436;GO_0004672;GO_0007094;GO_0010564;GO_0005515;GO_0000132;GO_0042802;GO_0018105;GO_0007077;GO_0001578;GO_0008017;GO_0016321;GO_0000278;GO_0007062;GO_0007091;GO_0007095;GO_0007052;GO_0106310;GO_0006468;GO_0031648
P23254,GO_0005515;GO_0046872;GO_0005829;GO_0005737;GO_0006098;GO_0004802;GO_0016740
XA0023,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0042277;GO_0042605;GO_0038023;GO_0060089;GO_0050896;GO_0008150;GO_0002376;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
Q8Y8D7,GO_0051287;GO_0006741;GO_0000166;GO_0046872;GO_0005524;GO_0003951;GO_0019674;GO_0005737;GO_0016740;GO_0016301
Q6G7I0,GO_0004594;GO_0000166;GO_0005524;GO_0005829;GO_0005737;GO_0015937;GO_0016740;GO_0016301
P00776,GO_0006508;GO_0016787;GO_0004252;GO_0005576;GO_0008236;GO_0008233
B1INP8,GO_0005488;GO_0003674;GO_0005515;GO_0009987;GO_0008150;GO_0110165;GO_0005575
Q9A4Z9,GO_0016810;GO_0016787;GO_0046872
O14842,GO_0045125;GO_0032691;GO_0070542;GO_1990806;GO_0051928;GO_0007186;GO_0016020;GO_0032024;GO_0008289;GO_0030073;GO_0007204;GO_0004930;GO_0005886;GO_0007165;GO_0042593;GO_0007200
P10828,GO_0097474;GO_0000785;GO_0000122;GO_0001223;GO_0042789;GO_0097067;GO_0016604;GO_0045892;GO_0031490;GO_0090575;GO_0019899;GO_0000978;GO_0003682;GO_0004879;GO_0006357;GO_0006355;GO_0002157;GO_0002154;GO_0009887;GO_0060509;GO_0008016;GO_0005515;GO_0070324;GO_0030154;GO_0007605;GO_0006351;GO_0046549;GO_0043565;GO_0003700;GO_0005634;GO_0008050;GO_0048384;GO_0005654;GO_0046872;GO_0007621;GO_0003677;GO_0045944;GO_0000981;GO_0008270;GO_1990837
A5LBQ6,GO_0030246;GO_0005488;GO_0003674;GO_0070492;GO_2001071;GO_0022857;GO_0005215;GO_0015144;GO_0042958;GO_0042957;GO_0015159;GO_0022884;GO_0110165;GO_0005575;GO_0016020;GO_0071944;GO_0005886;GO_0043190;GO_0098533;GO_0098797;GO_1902495;GO_0098796;GO_1990351;GO_0032991
P35505,GO_0006559;GO_0046872;GO_0016787;GO_0004334;GO_0003824;GO_0006527;GO_0006629;GO_0009072;GO_0006572
P08819,GO_0004185;GO_0006508;GO_0004180;GO_0016787;GO_0008233
P32156,GO_0019301;GO_0016857;GO_0042803;GO_0005737;GO_0062192;GO_0016853;GO_0019299
Q26490,GO_0008146;GO_0046872
O27402,GO_0008757;GO_0030788;GO_0032259;GO_0008168;GO_0016740;GO_0009236
Q5ZVS2,GO_0000166;GO_0046872
P09958,GO_0019058;GO_0002862;GO_0031638;GO_0030574;GO_0006508;GO_0090472;GO_0051044;GO_0030198;GO_0061133;GO_0043043;GO_0004252;GO_0032804;GO_0140447;GO_0022617;GO_1904399;GO_0004867;GO_0005576;GO_0045121;GO_0009986;GO_0042277;GO_0032911;GO_0000139;GO_0005796;GO_0004175;GO_0046598;GO_0009966;GO_0005794;GO_0016787;GO_0005802;GO_0016486;GO_0005768;GO_0016485;GO_0019082;GO_0019081;GO_0032904;GO_0032902;GO_0005515;GO_0005783;GO_0042176;GO_0005615;GO_0010008;GO_0001825;GO_0008233;GO_0007179;GO_0006465;GO_0032940;GO_0008201;GO_1990000;GO_0016020;GO_0046872;GO_0048406;GO_0034369;GO_0051604;GO_0002020;GO_0005886;GO_0070062;GO_0032374;GO_0030140;GO_0008236
XA0024,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0002376;GO_0008150;GO_0050896;GO_0110165;GO_0005575;GO_0005576;GO_0016020;GO_0071944;GO_0005886
K7AGW3,GO_0042578;GO_0016788;GO_0016787;GO_0003824;GO_0003674;GO_0004112;GO_0008081;GO_0004114;GO_0016765;GO_0016740;GO_0008757;GO_0046975;GO_0008170;GO_0016278;GO_0140938;GO_0016279;GO_0008168;GO_0042054;GO_0140993;GO_0016741;GO_0008276;GO_0140096;GO_0005488;GO_0005515;GO_0043168;GO_0043167;GO_0036094;GO_0016701;GO_0016491;GO_0015631;GO_0043015;GO_0008092;GO_1901363;GO_0042301;GO_0016838;GO_0015204;GO_0016835;GO_0042887;GO_0016829;GO_0022857;GO_0005215;GO_0004115;GO_0050794;GO_0050789;GO_0065007;GO_0008150;GO_0009987;GO_0110165;GO_0005575;GO_0005622;GO_0005737;GO_0005829
Q0P844,GO_0015833;GO_0046872;GO_1904680;GO_0042597;GO_0055085;GO_0043190
Q9BIH3,GO_0005488;GO_0003674;GO_0019865;GO_0044877;GO_0140313;GO_0140311;GO_0019863;GO_0035899;GO_0035806;GO_0035821;GO_0044419;GO_0008150;GO_0110165;GO_0005575;GO_0005576;GO_0005615
F8QQG5,GO_0005576;GO_0035821;GO_0090729
Q99X63,GO_0016884;GO_0016879;GO_0016874;GO_0003824;GO_0003674;GO_0017171;GO_0016787;GO_0016831;GO_0016830;GO_0016829;GO_0005488;GO_0016798;GO_0090599;GO_0004558;GO_0070567;GO_0015926;GO_0004553;GO_0016779;GO_0016765;GO_0016772;GO_0016740;GO_0016701;GO_0016903;GO_0016491;GO_0016758;GO_0016757;GO_0000009;GO_0000030;GO_0008131;GO_0019205;GO_0016620;GO_0016301;GO_0016641;GO_0016880;GO_0003785;GO_0003779;GO_0019842;GO_0016638;GO_0008092;GO_0003676;GO_0070279;GO_1901363;GO_0005515;GO_0097159;GO_0140677;GO_0036094;GO_0090079;GO_0140659;GO_0140660;GO_0045182;GO_0098772;GO_0004030;GO_0004177;GO_0008238;GO_0008233;GO_0140096;GO_1901137;GO_0009058;GO_1901135;GO_0008152;GO_0009987;GO_0008150;GO_0044238;GO_0005975
P16932,GO_0016829;GO_0016831;GO_0008483;GO_0047432;GO_0030170
Q9X0C6,GO_0016829;GO_0009058;GO_0000105;GO_0005515;GO_0000107;GO_0005737;GO_0008652
A3UNN4,GO_0016779;GO_0000166;GO_0090729;GO_0106274;GO_0035821;GO_0005576;GO_0016757;GO_0016740
P0AFG8,GO_0000287;GO_0036094;GO_0016491;GO_0004738;GO_0016020;GO_0005515;GO_0045254;GO_0046872;GO_0005829;GO_0042802;GO_0004739;GO_0042803;GO_0060090;GO_0042867;GO_0030976
P00492,GO_0032263;GO_0046038;GO_0048813;GO_0021954;GO_0052657;GO_0032264;GO_0005737;GO_0044209;GO_0046100;GO_0016740;GO_0046083;GO_0021756;GO_0045964;GO_0007626;GO_0007625;GO_0000166;GO_0043103;GO_0005829;GO_0021895;GO_0006178;GO_0016757;GO_0006166;GO_0000287;GO_0005515;GO_0046040;GO_0042802;GO_0051289;GO_0001975;GO_0046651;GO_0001913;GO_0006164;GO_0046872;GO_0042417;GO_0070062;GO_0071542;GO_0004422
P09411,GO_0046166;GO_0044325;GO_0045121;GO_0005737;GO_0031639;GO_0004674;GO_0016740;GO_0016301;GO_0030855;GO_0000166;GO_0005524;GO_0005829;GO_0006094;GO_0006096;GO_0071456;GO_0005759;GO_0005739;GO_0047134;GO_0005615;GO_0160218;GO_0061621;GO_0046872;GO_0106310;GO_0004618;GO_0016525
Q92WC8,GO_0042597;GO_0033294;GO_0051470
Q9ZLT0,GO_0009252;GO_0071555;GO_0016855;GO_0042802;GO_0008881;GO_0008360;GO_0047661;GO_0016853
Q57884,GO_0016151;GO_0000166;GO_0005525;GO_0046872;GO_0016787;GO_0051604;GO_0008270;GO_0003924
XA0025,GO_0005488;GO_0003674;GO_0005515;GO_0050896;GO_0008150;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
P07445,GO_0008202;GO_0004769;GO_0006629;GO_0016853
P13051,GO_0097510;GO_0003684;GO_0006284;GO_0043066;GO_0045190;GO_0016447;GO_0004844;GO_0016787;GO_0016446;GO_0045008;GO_0043024;GO_0005515;GO_0006281;GO_0006974;GO_0005739;GO_0000012;GO_0005634;GO_0016799;GO_0005654
O33877,GO_0016829;GO_0034017;GO_0006631;GO_0019171;GO_0005737;GO_0006636;GO_0006633;GO_0006629;GO_0016853
Q51792,GO_0009058;GO_0017000;GO_0102943;GO_0003824;GO_0002047;GO_0005737;GO_0016853
XA0026,GO_0005488;GO_0003674;GO_0005515;GO_0004888;GO_0038023;GO_0060089;GO_0001847;GO_0140375;GO_0001848;GO_0001851;GO_0001846;GO_0002376;GO_0008150;GO_0050896;GO_0006959;GO_0002252;GO_0006955;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
B3PEE6,GO_0003824;GO_0005975;GO_0030246;GO_0033825;GO_0016757;GO_0004553;GO_0016740
Q9WZY5,GO_0004594;GO_0000166;GO_0046872;GO_0005524;GO_0043169;GO_0005737;GO_0015937;GO_0016740;GO_0016301
O66809,GO_0043093;GO_0032153;GO_0090529;GO_0051301;GO_0000166;GO_0005525;GO_0000917;GO_0051258;GO_0005737;GO_0003924
P63086,GO_0042307;GO_0019901;GO_0090170;GO_0060324;GO_0031143;GO_0016740;GO_0033574;GO_0043401;GO_0005524;GO_0032839;GO_0006357;GO_0048538;GO_0060716;GO_0048009;GO_0060020;GO_0007166;GO_0032496;GO_0009636;GO_0045727;GO_0045596;GO_0019902;GO_0061308;GO_0003690;GO_0072686;GO_0005901;GO_0004707;GO_0005886;GO_0030424;GO_0072584;GO_0007173;GO_0030521;GO_0060045;GO_0030641;GO_0032355;GO_0042473;GO_0005770;GO_0010759;GO_0000166;GO_0044849;GO_0005794;GO_0005829;GO_0038127;GO_0071380;GO_0031435;GO_0035094;GO_0042802;GO_0051493;GO_0005769;GO_0120041;GO_0032872;GO_0008284;GO_0005634;GO_0070849;GO_0005925;GO_0016020;GO_0015966;GO_0008286;GO_0005654;GO_0006468;GO_0031663;GO_0031647;GO_0061431;GO_0004674;GO_0070161;GO_0036120;GO_0033598;GO_0097237;GO_2000641;GO_0071364;GO_0060425;GO_0014069;GO_0070371;GO_0004672;GO_0019233;GO_0005515;GO_0005739;GO_0018105;GO_0008353;GO_0045542;GO_0042220;GO_0005819;GO_0006915;GO_0035556;GO_0050852;GO_0043204;GO_0043330;GO_0030278;GO_0032991;GO_0018107;GO_0030335;GO_0060440;GO_0005737;GO_0007507;GO_0016301;GO_0014044;GO_0042552;GO_0042542;GO_0000165;GO_0051403;GO_0005813;GO_0019858;GO_0009887;GO_0050853;GO_0060291;GO_1990314;GO_0071356;GO_0006974;GO_0071320;GO_0001784;GO_0038133;GO_0050847;GO_0005856;GO_0034198;GO_0043627;GO_0097305;GO_0014032;GO_0106310;GO_0030878;GO_0032206;GO_0046697;GO_0045893
Q939R9,GO_0042586;GO_0006412;GO_0046872;GO_0016787;GO_0043686
Q9NY33,GO_0004177;GO_0008233;GO_0008235;GO_0005515;GO_0006508;GO_0046872;GO_0016787;GO_0005829;GO_0008239;GO_0005737;GO_0070062;GO_0008270;GO_0008237
Q9UIF8,GO_0005634;GO_0000785;GO_0005515;GO_0046872;GO_0003677;GO_0006357;GO_0008270;GO_0006338
Q4MV79,GO_0016779;GO_0001907;GO_0000166;GO_0046872;GO_0003824;GO_0090729;GO_0035821;GO_0005576;GO_0016757;GO_0016740;GO_0008237
P04642,GO_1990204;GO_0051591;GO_0016491;GO_0009749;GO_0035686;GO_0004457;GO_0003824;GO_0001889;GO_0005737;GO_0001666;GO_0051287;GO_0004459;GO_0042542;GO_0005829;GO_0019661;GO_0019900;GO_0043065;GO_0005515;GO_0042802;GO_0009410;GO_0005739;GO_0042867;GO_0019752;GO_0043627;GO_0006089;GO_0016616;GO_0019674;GO_0007584;GO_0007519;GO_0006090;GO_1904628
P11609,GO_0042608;GO_0045087;GO_0045059;GO_0048007;GO_0005765;GO_0051138;GO_0005770;GO_0002376;GO_0001916;GO_0005768;GO_0032753;GO_0051135;GO_0005515;GO_0030883;GO_0033084;GO_0005764;GO_0005769;GO_0032743;GO_0010008;GO_0009897;GO_0019882;GO_0016020;GO_0032729;GO_0005886;GO_0050776;GO_0001865;GO_0043032
O95819,GO_0001953;GO_0030335;GO_0043408;GO_0005737;GO_0004674;GO_0016740;GO_0016301;GO_0043066;GO_0000166;GO_0005524;GO_0000165;GO_0004111;GO_0030033;GO_0008349;GO_0120183;GO_0023051;GO_0004672;GO_0035332;GO_0005515;GO_0046328;GO_0048812;GO_0008017;GO_0005925;GO_0032014;GO_0035556;GO_0106310;GO_0010646;GO_0051549;GO_0051894;GO_0006468
P32361,GO_0004521;GO_0030968;GO_0034976;GO_0003824;GO_0006986;GO_1990604;GO_0004674;GO_0036498;GO_0016740;GO_0016301;GO_0006397;GO_0000166;GO_0005524;GO_0016787;GO_0051082;GO_0004672;GO_1990332;GO_0005515;GO_0042802;GO_0006020;GO_0005783;GO_0034067;GO_0031505;GO_0005634;GO_0016020;GO_0070059;GO_0046872;GO_0106310;GO_0004540;GO_0005789
P81947,GO_0003725;GO_0005737;GO_0005874;GO_0000166;GO_0016787;GO_0005829;GO_0015630;GO_0000226;GO_0005200;GO_0005881;GO_0003924;GO_0031625;GO_0005856;GO_0007017;GO_0000278;GO_0005525;GO_0046872;GO_0005929;GO_0071353
P31434,GO_0080176;GO_0016787;GO_0003824;GO_0042802;GO_0061634;GO_0005975;GO_0030246;GO_0004553;GO_0016798
Q6L8Q7,GO_0051607;GO_0003824;GO_0090304;GO_0044528;GO_0006397;GO_0000288;GO_0016787;GO_0140374;GO_0005829;GO_0000958;GO_0005759;GO_0045070;GO_0034611;GO_0004518;GO_0035457;GO_0005739;GO_0071346;GO_0004527;GO_0046872;GO_0004535;GO_0071359;GO_0000175
Q6HT60,GO_0016779;GO_0016772;GO_0016740;GO_0003824;GO_0003674;GO_0070566;GO_0004515;GO_0070567;GO_0016765;GO_0009117;GO_0009165;GO_0006753;GO_1901293;GO_0090407;GO_0006796;GO_0019637;GO_0034654;GO_0043173;GO_0055086;GO_0009058;GO_0006793;GO_0006139;GO_0043094;GO_0044281;GO_0044238;GO_0008152;GO_0009987;GO_0008150;GO_0019674;GO_0046496;GO_0006163;GO_0019362;GO_0072524;GO_0072521;GO_0072525;GO_0110165;GO_0005575;GO_0005737;GO_0005622
